month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2025-04-01,A DIVISION,S 42nd,peak,956698.48828125,0.390276097499664,-0.139940862889437,373376.5524902344,-133881.21197509766,620.3180160522461,0.000648394477101,0.999351605522899
2025-04-01,B DIVISION,A,offpeak,4290199.7880859375,1.108119785982532,0.747683999040237,4754055.270996094,3207713.734237671,799499.90625,0.186354935840108,0.813645064159892
2025-04-01,B DIVISION,A,peak,5215714.029296875,0.884435710293221,0.017655136744833,4612963.7421875,92084.14440917969,597734.5977783203,0.11460264010274,0.88539735989726
2025-04-01,B DIVISION,B,offpeak,2762289.3582077026,1.362498309740978,0.789322063056676,3763614.5815734863,2180335.934980005,538253.8194484711,0.194857869559949,0.805142130440051
2025-04-01,B DIVISION,B,peak,3447858.484375,1.535698772720529,0.790478160709277,5294872.04296875,2725456.833114624,695166.0063476562,0.201622546139294,0.798377453860706
2025-04-01,B DIVISION,C,offpeak,3133643.125,1.489670364237841,0.694808183228,4668095.295410156,2177280.886566162,531738.7660827637,0.169687084607876,0.830312915392124
2025-04-01,B DIVISION,C,peak,2670319.00390625,1.311998049697553,0.241047193085203,3503453.3251953125,643672.9005336761,370552.2789916992,0.13876704560378,0.86123295439622
2025-04-01,B DIVISION,D,offpeak,3428360.5244140625,1.38226713720905,0.676198617169477,4738910.087402344,2318252.645767212,725581.7198486328,0.211641020447417,0.788358979552583
2025-04-01,B DIVISION,D,peak,3187315.2734375,1.362334949227634,0.587631596972391,4342190.9912109375,1872967.1641845703,589890.1717529297,0.185074308986301,0.814925691013699
2025-04-01,B DIVISION,E,offpeak,4482388.225097656,1.425044424666288,0.821442334941712,6387602.349365234,3682023.449739456,826422.0517578125,0.184370922431603,0.815629077568396
2025-04-01,B DIVISION,E,peak,4690776.388671875,1.587851506304919,-0.130715689671439,7448256.3544921875,-613158.0707397461,536872.4896240234,0.114452799523882,0.885547200476118
2025-04-01,B DIVISION,F,offpeak,5077623.099609375,1.649515476323268,0.366519941717427,8375617.8857421875,1861050.1225318909,1023508.4866943359,0.201572363016285,0.798427636983715
2025-04-01,B DIVISION,F,peak,5544525.23828125,1.214296924618125,-0.396600108381229,6732699.9453125,-2198959.3104248047,750451.1409912109,0.135349936872836,0.864650063127164
2025-04-01,B DIVISION,G,offpeak,1715960.0014648438,1.175503616682934,1.136601990144523,2017117.1878051758,1950363.5526733398,303789.7336730957,0.177037770935082,0.822962229064918
2025-04-01,B DIVISION,G,peak,1840071.9013671875,1.128202471837108,0.925221949401076,2075973.6674804688,1702474.9116210938,326895.00634765625,0.177653387405552,0.822346612594448
2025-04-01,B DIVISION,JZ,offpeak,1844336.6303710938,1.125104712082075,0.28405717429914,2075071.8334960938,523897.0516796112,317580.6813964844,0.172192362373991,0.827807637626009
2025-04-01,B DIVISION,JZ,peak,1866172.64453125,1.075399169833724,0.32474774177084,2006880.5126953125,606035.35206604,320152.8054199219,0.171555834535523,0.828444165464477
2025-04-01,B DIVISION,L,offpeak,3836774.1162109375,1.382981129959488,0.620699228509712,5306186.202636719,2381482.733898163,416587.5014152527,0.108577541652793,0.891422458347207
2025-04-01,B DIVISION,L,peak,3889331.74609375,1.782564676742192,0.823683172001498,6932985.38671875,3203577.109588623,446267.4462966919,0.114741419716871,0.885258580283129
2025-04-01,B DIVISION,M,offpeak,2574056.2348632812,1.918025542509359,0.131737749310294,4937105.606323242,339100.37497901917,518735.1577987671,0.201524407576247,0.798475592423753
2025-04-01,B DIVISION,M,peak,2885883.5,1.985857007630311,0.024132697539851,5730951.9716796875,69644.15364074707,530902.8664550781,0.183965453371586,0.816034546628414
2025-04-01,B DIVISION,N,offpeak,3267493.3276367188,1.168643594932276,0.819636021643709,3818535.148826599,2678155.2318115234,595025.8999633789,0.18210470238167,0.81789529761833
2025-04-01,B DIVISION,N,peak,3375112.080078125,1.316274722844346,0.272377082058678,4442574.7177734375,919303.1799926758,509998.0295410156,0.151105509221848,0.848894490778152
2025-04-01,B DIVISION,Q,offpeak,3854736.2783203125,1.226546692786308,0.637719730217704,4728014.033737183,2458241.379470825,725858.6598510742,0.188303066005689,0.811696933994311
2025-04-01,B DIVISION,Q,peak,4096435.162109375,1.246646081453854,0.588872400191484,5106804.8427734375,2412277.6061401367,753796.8054199219,0.184012873532647,0.815987126467353
2025-04-01,B DIVISION,R,offpeak,4213518.732910156,1.366025511162736,0.15978337148372,5755774.080917358,673250.228954196,757639.4938964844,0.179811587872829,0.820188412127171
2025-04-01,B DIVISION,R,peak,4759502.328125,1.379802344437607,-0.025773008866228,6567172.470703125,-122666.69570159912,729733.4987792969,0.153321387084346,0.846678612915654
2025-04-01,B DIVISION,S Fkln,offpeak,226848.96127319336,0.358213235678219,-0.011875007002024,81260.30042791367,-2693.8330035209656,7370.977736949921,0.032492887318417,0.967507112681582
2025-04-01,B DIVISION,S Fkln,peak,217023.37744140625,0.208911634936658,0.000552233099539,45338.708600759506,119.84749239683151,6174.12230348587,0.02844911168684,0.97155088831316
2025-04-01,B DIVISION,S Rock,offpeak,9242.372785568237,1.27206872018365,-0.145950911533671,11756.93332079798,-1348.9327327876817,1084.3977581262589,0.117328935251294,0.882671064748706
2025-04-01,B DIVISION,S Rock,peak,9769.530258178711,0.070151620130896,-0.274928140357652,685.3483755290508,-2685.918786048889,626.8182437419891,0.064160530463298,0.935839469536702
2025-04-01,B DIVISION,W,offpeak,1407137.2267456055,0.845541550718293,0.174284097336365,1189792.992775917,245241.64139175415,151832.67741036415,0.107901826861279,0.892098173138721
2025-04-01,B DIVISION,W,peak,1860022.46875,0.781661442468672,-0.196509057242323,1453907.8459472656,-365511.26178359985,141341.62686157227,0.075989204021045,0.924010795978955
2025-05-01,A DIVISION,1,offpeak,5338784.083984375,1.158230147808509,0.652067828867405,6183540.6787109375,3481249.346435547,687059.7088623047,0.12869216998743,0.87130783001257
2025-05-01,A DIVISION,1,peak,5807598.107421875,1.157671935865862,0.737482182684864,6723293.34375,4283000.128417969,660104.8521118164,0.113662281704416,0.886337718295584
2025-05-01,A DIVISION,2,offpeak,3426898.8408203125,1.343733472618415,0.520245785888522,4604838.6796875,1782829.6806030273,552688.0997314453,0.16127937397742,0.83872062602258
2025-05-01,A DIVISION,2,peak,3967897.3486328125,1.138764616749103,0.398944803320831,4518501.103515625,1582972.0273475647,518943.0012207031,0.130785389747926,0.869214610252074
2025-05-01,A DIVISION,3,offpeak,2609171.4677734375,1.057484977066416,0.463651992474006,2759159.629760742,1209747.54973948,318117.56771850586,0.121922829391498,0.878077170608502
2025-05-01,A DIVISION,3,peak,2980360.4208984375,0.868938142673404,0.445958978457494,2589748.8486328125,1329118.4887390137,307522.4224243164,0.103182964136805,0.896817035863195
2025-05-01,A DIVISION,4,offpeak,4212623.8642578125,0.905915395472224,0.415120043574843,3816280.8139648438,1748744.602095127,561599.6284179688,0.133313499261799,0.866686500738201
2025-05-01,A DIVISION,4,peak,4442207.951171875,0.875342201697945,0.430219393700362,3888452.0883789062,1911124.0114440918,486095.84240722656,0.109426629223648,0.890573370776352
2025-05-01,A DIVISION,5,offpeak,2940385.726448059,1.191351480400732,0.514728038645764,3503032.888153076,1513498.977836609,408595.7805223465,0.138959925171424,0.861040074828576
2025-05-01,A DIVISION,5,peak,3785260.3149414062,1.011912021704125,0.304671228384499,3830350.41796875,1153259.9099082947,422508.2670288086,0.111619342363604,0.888380657636396
2025-05-01,A DIVISION,6,offpeak,5704000.751953125,0.936696112333449,0.426211046864427,5342915.3291015625,2431108.13180542,529081.6664733887,0.092756240660071,0.907243759339929
2025-05-01,A DIVISION,6,peak,6241099.443359375,1.03691329938842,0.478519430987081,6471479.015625,2986487.354370117,587488.9222106934,0.094132280304521,0.905867719695479
2025-05-01,A DIVISION,7,offpeak,4982922.1025390625,1.040264811306333,0.506686417629604,5183558.520751953,2524778.9494628906,525306.650604248,0.105421405310867,0.894578594689133
2025-05-01,A DIVISION,7,peak,5412648.52734375,0.724851918631277,0.416435504918435,3923368.669921875,2254019.02243042,370128.0959472656,0.068382067314632,0.931617932685368
2025-05-01,A DIVISION,S 42nd,offpeak,709639.3790283203,0.533322046839587,-0.138126017468418,378466.3261413574,-98019.66126394272,13598.811801791191,0.019162989264225,0.980837010735775
2025-05-01,A DIVISION,S 42nd,peak,932435.4873046875,0.425536054032722,-0.143259994146881,396784.91790771484,-133580.70245361328,1026.117844581604,0.001100470604725,0.998899529395275
2025-05-01,B DIVISION,A,offpeak,4041748.0888671875,1.147903524527973,0.526663792335666,4639536.876464844,2128642.376148224,734708.42578125,0.181779865945869,0.818220134054131
2025-05-01,B DIVISION,A,peak,4971070.638671875,0.850982218361068,0.025900354078872,4230292.7197265625,128752.48969268799,561335.1912841797,0.112920381158404,0.887079618841596
2025-05-01,B DIVISION,B,offpeak,2526909.2703552246,1.36245182589302,0.863549783790958,3442792.1492614746,2182111.954074621,494594.13541841507,0.195730864269965,0.804269135730035
2025-05-01,B DIVISION,B,peak,3151124.990234375,1.383256028301078,0.711586376551286,4358812.638671875,2242297.613861084,628225.0696411133,0.199365328759741,0.800634671240259
2025-05-01,B DIVISION,C,offpeak,2956786.8989257812,1.347730268495045,0.466887272429554,3984951.201171875,1380486.1703948975,418226.7954711914,0.141446377357508,0.858553622642492
2025-05-01,B DIVISION,C,peak,2590409.068359375,1.246679771694451,0.141450862113965,3229410.5859375,366415.5959472656,322048.24310302734,0.124323315200172,0.875676684799828
2025-05-01,B DIVISION,D,offpeak,3169322.5439453125,1.422250335910321,0.661903926383258,4507570.052734375,2097787.035812378,682874.6997070312,0.215463932824255,0.784536067175744
2025-05-01,B DIVISION,D,peak,3104580.248046875,1.277962604592669,0.520076199593631,3967537.4599609375,1614618.296737671,579272.3640136719,0.186586371661064,0.813413628338936
2025-05-01,B DIVISION,E,offpeak,4107624.8012695312,1.098602024808453,0.49850742803502,4512644.923828125,2047681.475013733,649985.4907226562,0.158238768672778,0.841761231327222
2025-05-01,B DIVISION,E,peak,4509727.240234375,0.895297677039951,-0.301922216004953,4037548.322265625,-1361586.841949463,428449.1449584961,0.095005556242073,0.904994443757927
2025-05-01,B DIVISION,F,offpeak,4702801.83984375,1.598578807372222,0.225550879282719,7517799.3564453125,1060721.090069145,923051.8826904297,0.196277009775325,0.803722990224675
2025-05-01,B DIVISION,F,peak,5338609.6015625,1.363573171569109,-0.45209732523455,7279584.826171875,-2413571.1213378906,748084.3969726562,0.140127196555768,0.859872803444232
2025-05-01,B DIVISION,G,offpeak,1618999.3756103516,1.127518892483284,1.066537392258342,1825452.3829193115,1726723.3721313477,269873.84510040283,0.166691753663378,0.833308246336622
2025-05-01,B DIVISION,G,peak,1806448.39453125,1.033935440533976,0.890967305712608,1867751.0166015625,1609486.458984375,303759.3966064453,0.168152822702288,0.831847177297712
2025-05-01,B DIVISION,JZ,offpeak,1722472.1005859375,1.275266947172881,0.315919661555213,2196611.7373046875,544162.8030554056,308007.1834564209,0.17881693604886,0.82118306395114
2025-05-01,B DIVISION,JZ,peak,1798488.875,1.328154062212801,0.406783961417712,2388670.3051757812,731596.4291381836,321915.0155029297,0.178991941500294,0.821008058499706
2025-05-01,B DIVISION,L,offpeak,3515771.68359375,1.001656493107808,0.724689337373339,3521595.53515625,2547842.251739502,365106.8300180435,0.103848276531097,0.896151723468903
2025-05-01,B DIVISION,L,peak,3668402.513671875,1.517264837701805,0.752888144145757,5565938.14453125,2761896.760498047,416920.8293609619,0.113651876479511,0.886348123520489
2025-05-01,B DIVISION,M,offpeak,2376553.4614868164,1.759976669996742,0.213436607178841,4182678.647216797,507243.50759887695,474185.47706604004,0.199526534854125,0.800473465145875
2025-05-01,B DIVISION,M,peak,2762656.19140625,1.846216322525939,0.092567778195544,5100460.9541015625,255732.94555664062,525384.0180664062,0.190173507547088,0.809826492452912
2025-05-01,B DIVISION,N,offpeak,2991364.4965820312,1.382441796157683,0.600058816741854,4135387.3076171875,1794994.6402626038,535601.208190918,0.179049129185996,0.820950870814004
2025-05-01,B DIVISION,N,peak,3275031.3515625,1.281311966472038,0.302459415902623,4196336.861328125,990564.0696563721,483483.64532470703,0.147627180757839,0.852372819242161
2025-05-01,B DIVISION,Q,offpeak,3633774.173828125,1.446771142158783,0.593945692948158,5257239.611816406,2158264.5196914673,707151.0501098633,0.194605117511992,0.805394882488008
2025-05-01,B DIVISION,Q,peak,3995258.806640625,1.32869510200286,0.742526573453953,5308480.8076171875,2966585.831756592,758485.5280761719,0.18984640664967,0.81015359335033
2025-05-01,B DIVISION,R,offpeak,4104037.7099609375,1.589916194896113,0.197656515051824,6525076.01953125,811189.7913921475,787026.2632446289,0.191768769895664,0.808231230104336
2025-05-01,B DIVISION,R,peak,4660743.21484375,1.361116352115324,0.027387652699603,6343813.802734375,127646.81649017334,686119.8107910156,0.14721253224289,0.85278746775711
2025-05-01,B DIVISION,S Fkln,offpeak,212599.39599609375,0.456102604415647,0.005063682301513,96967.13821101189,1076.535798817873,9592.914258360863,0.045122020283337,0.954877979716663
2025-05-01,B DIVISION,S Fkln,peak,209609.56970214844,0.281178689374135,0.02196406871045,58937.74408912659,4603.878991305828,8279.001909255981,0.039497251585509,0.960502748414491
2025-05-01,B DIVISION,S Rock,offpeak,5254.289508461952,1.017855365535592,-0.04145528488649,5348.106768265367,-217.81806844938546,522.6786911487579,0.09947656867917,0.90052343132083
2025-05-01,B DIVISION,S Rock,peak,5562.766740560532,0.068780896071209,-0.159675879489908,382.6120810508728,-888.2396716962103,351.5727279186249,0.063201055215053,0.936798944784947
2025-05-01,B DIVISION,W,offpeak,1521579.4116210938,1.009430084306977,0.217545858619039,1535928.0337524414,331013.2995581627,184171.8120970726,0.121039894921328,0.878960105078672
2025-05-01,B DIVISION,W,peak,1857779.7626953125,0.756790762173686,-0.071781675363805,1405950.5625610352,-133354.5438232422,138994.86068725586,0.074817727848213,0.925182272151787
2025-06-01,A DIVISION,1,offpeak,5156152.5419921875,0.926958148417109,0.520693720960468,4779537.61328125,2684776.2529296875,571997.0279541016,0.11093485371034,0.88906514628966
2025-06-01,A DIVISION,1,peak,5586580.34375,0.950016993428969,0.549688708271788,5307346.26171875,3070880.1328125,509527.33380126953,0.091205585966611,0.908794414033389
2025-06-01,A DIVISION,2,offpeak,3318757.1020507812,1.28369280804027,0.443939499113092,4260264.623535156,1473327.365562439,525645.3793945312,0.158386216053509,0.841613783946491
2025-06-01,A DIVISION,2,peak,3882366.6640625,1.090190887169735,0.355599353256278,4232520.7578125,1380567.0748443604,471856.9143066406,0.121538472569948,0.878461527430052
2025-06-01,A DIVISION,3,offpeak,2578152.9291992188,1.0942159824697,0.434155101520449,2821056.1403808594,1119318.246711731,326719.8720397949,0.126726335098079,0.873273664901921
2025-06-01,A DIVISION,3,peak,2914865.412109375,0.898477032626126,0.45858344200163,2618939.6259765625,1336709.0136566162,314297.30603027344,0.107825666572656,0.892174333427344
2025-06-01,A DIVISION,4,offpeak,4090442.439453125,1.04065967055007,0.424974526746289,4256758.4814453125,1738333.8398895264,557206.5369262695,0.136221581204004,0.863778418795996
2025-06-01,A DIVISION,4,peak,4339453.095703125,0.888959314220177,0.284292093908904,3857597.248046875,1233672.2069969177,458786.93267822266,0.105724597676262,0.894275402323738
2025-06-01,A DIVISION,5,offpeak,2868807.5500717163,1.127657611819916,0.443441781191277,3235032.6706848145,1272149.1298987865,401566.03314876556,0.139976637031204,0.860023362968796
2025-06-01,A DIVISION,5,peak,3612980.099609375,1.019203735948563,0.209603593835607,3682362.8154296875,757293.6133346558,408606.5944824219,0.113094061748804,0.886905938251196
2025-06-01,A DIVISION,6,offpeak,5496059.359375,0.994187764182001,0.39358041624186,5464114.966308594,2163141.330352783,521056.03326416016,0.094805386767768,0.905194613232232
2025-06-01,A DIVISION,6,peak,5924949.6953125,1.027782743134339,0.421052051963146,6089561.05078125,2494712.226989746,536703.7207946777,0.090583675540619,0.909416324459381
2025-06-01,A DIVISION,7,offpeak,4783042.9033203125,1.426305349201659,0.941524249149127,6822079.678466797,4503350.878196716,726487.4975891113,0.151888141560427,0.848111858439573
2025-06-01,A DIVISION,7,peak,5209155.03125,1.987456697969088,0.579453200931614,10352970.057617188,3018461.557006836,599218.1365356445,0.115031734118279,0.884968265881721
2025-06-01,A DIVISION,S 42nd,offpeak,644473.7783203125,0.457334136803083,-0.121201184713666,294739.8591003418,-78110.98544931412,11860.453021764755,0.018403313557111,0.981596686442889
2025-06-01,A DIVISION,S 42nd,peak,876470.7553710938,0.426018975801259,-0.124132787395177,373393.1735229492,-108798.75793457031,1382.6030111312866,0.001577466221957,0.998422533778043
2025-06-01,B DIVISION,A,offpeak,3990281.7099609375,1.4968098004484,0.717307347964331,5972692.770019531,2862258.391002655,855524.1068115234,0.214401931742283,0.785598068257718
2025-06-01,B DIVISION,A,peak,4878289.990234375,0.959796840631762,0.069097340578677,4682167.3203125,337076.8648967743,632705.7556152344,0.12969826658149,0.87030173341851
2025-06-01,B DIVISION,B,offpeak,2486227.4709625244,1.453839762993449,0.984654306364436,3614576.357131958,2448074.5858848095,534829.6532108784,0.215116943022041,0.784883056977959
2025-06-01,B DIVISION,B,peak,3057430.16015625,1.363121814001064,0.809673301526514,4167649.74609375,2475519.571960449,634863.5166015625,0.207646122182924,0.792353877817076
2025-06-01,B DIVISION,C,offpeak,2844286.9365234375,1.724151258064161,0.568200530436578,4903980.899902344,1616125.3460464478,483303.7841796875,0.169920895804707,0.830079104195293
2025-06-01,B DIVISION,C,peak,2527398.2265625,1.334875122614436,0.185887569441055,3373761.017578125,469811.9133453369,356445.0427246094,0.141032402008689,0.858967597991311
2025-06-01,B DIVISION,D,offpeak,2911124.9165039062,1.292073180160248,0.693708094586103,3761386.4287109375,2019470.9189300537,627553.5833740234,0.215570819313271,0.784429180686729
2025-06-01,B DIVISION,D,peak,2887651.3994140625,0.958496344759937,0.311232340248337,2767803.311279297,898730.502861023,497587.0067138672,0.172315469524761,0.827684530475239
2025-06-01,B DIVISION,E,offpeak,3704490.662109375,1.185092184514945,1.050601403801344,4390162.931274414,3891943.089981079,678272.798034668,0.183094751721807,0.816905248278193
2025-06-01,B DIVISION,E,peak,4073885.6484375,0.8977219380662,0.342985746701842,3657216.5197753906,1397284.711107254,513295.0681152344,0.125996434954453,0.874003565045547
2025-06-01,B DIVISION,F,offpeak,4455401.71875,1.604343700333507,0.531493554445799,7147995.679931641,2368017.295982361,910218.6618652344,0.204295531429791,0.795704468570209
2025-06-01,B DIVISION,F,peak,5068703.162109375,1.371795225424361,0.118173979747893,6953222.796875,598988.8248271942,770043.6760253906,0.151921241271689,0.848078758728311
2025-06-01,B DIVISION,G,offpeak,1578413.2783203125,1.731056797517972,1.064192194403953,2732323.034729004,1679735.0903320312,291136.8977050781,0.184449093088532,0.815550906911468
2025-06-01,B DIVISION,G,peak,1773508.794921875,1.085404233193035,0.818258152848798,1924973.9536132812,1451188.030593872,310640.44567871094,0.175155852944273,0.824844147055727
2025-06-01,B DIVISION,JZ,offpeak,1650273.064453125,1.490330958296699,0.599334242081201,2459453.0375976562,989065.1563110352,328321.82247924805,0.198949997761764,0.801050002238236
2025-06-01,B DIVISION,JZ,peak,1719963.232421875,1.372434027889461,0.59154058147639,2360536.0668945312,1017428.0506248474,354140.1081542969,0.205899813134745,0.794100186865254
2025-06-01,B DIVISION,L,offpeak,3275429.783203125,1.05700214723551,0.630697346538457,3462136.3139648438,2065804.8730392456,328389.690536499,0.100258504157387,0.899741495842613
2025-06-01,B DIVISION,L,peak,3454999.65234375,0.99324058672713,0.606774031246818,3431645.8818359375,2096404.0670089722,323778.7618713379,0.093713109826711,0.906286890173289
2025-06-01,B DIVISION,M,offpeak,2314164.7607421875,2.64816936182859,0.260410023496664,6128300.21762085,602631.6997200251,478956.229095459,0.206967212197048,0.793032787802952
2025-06-01,B DIVISION,M,peak,2568546.5927734375,1.566241954824562,0.163252074934729,4022965.4365234375,419320.560836792,441008.6984863281,0.171695814172536,0.828304185827464
2025-06-01,B DIVISION,N,offpeak,2864691.0649414062,1.392996952848745,0.743878543157299,3990505.9243164062,2130982.2159843445,556034.0500488281,0.194099132312615,0.805900867687385
2025-06-01,B DIVISION,N,peak,3142911.94140625,1.183622879290994,0.203709156695959,3720022.4814453125,640239.9411535263,460331.39794921875,0.146466527389644,0.853533472610356
2025-06-01,B DIVISION,Q,offpeak,3321179.4233398438,1.451560063368045,0.741457860106907,4820891.414199829,2462514.5882606506,667351.3059692383,0.200938046670823,0.799061953329177
2025-06-01,B DIVISION,Q,peak,3647249.779296875,1.290050776042597,0.71016467141792,4705137.408203125,2590147.941093445,686738.3728027344,0.188289372639328,0.811710627360672
2025-06-01,B DIVISION,R,offpeak,3959845.7890625,1.429277172547465,0.243778081402638,5659717.193115234,965323.6091079712,712086.8957519531,0.179826926017879,0.820173073982121
2025-06-01,B DIVISION,R,peak,4570856,1.061843604340399,0.018312911133774,4853534.2099609375,83705.67973327637,614897.6922607422,0.134525719528408,0.865474280471592
2025-06-01,B DIVISION,S Fkln,offpeak,206625.05331420898,0.430699984489716,-0.028670444834995,88993.40725761652,-5924.032192572951,8914.376116037369,0.043142764989304,0.956857235010696
2025-06-01,B DIVISION,S Fkln,peak,200392.1867980957,0.704357224597145,-0.024925637643941,141147.6845240593,-4994.9030348062515,9521.915122509003,0.047516399090463,0.952483600909537
2025-06-01,B DIVISION,S Rock,offpeak,21978.212814331055,1.461367955429039,0.130943631112563,32118.255924463272,2877.9069912731647,4346.6276334524155,0.197769840076267,0.802230159923733
2025-06-01,B DIVISION,S Rock,peak,16978.734741210938,1.130722026789982,-0.883230062395349,19198.229358911514,-14996.12894487381,1989.33549284935,0.117166297911517,0.882833702088483
2025-06-01,B DIVISION,W,offpeak,1650868.7587890625,1.083170426738621,0.386778739338866,1788172.2179470062,638520.9373383522,206798.72547245026,0.125266605459383,0.874733394540617
2025-06-01,B DIVISION,W,peak,1832252.3076171875,0.652230391391278,-0.058888055384146,1195050.6397247314,-107897.77536869049,143785.86891174316,0.078474928542311,0.921525071457689
2025-07-01,A DIVISION,1,offpeak,5808637.666015625,1.864353431998346,0.810584876302642,10829353.567871094,4708393.843994141,817236.195098877,0.140693264425882,0.859306735574118
2025-07-01,A DIVISION,1,peak,6062211.267578125,1.602793455882531,0.642158540331564,9716472.547851562,3892900.7387695312,744009.673828125,0.122729090259066,0.877270909740934
2025-07-01,A DIVISION,2,offpeak,3745946.17578125,1.633084643044556,0.618124504629941,6117447.173339844,2315461.1242752075,621880.5906982422,0.166014288918218,0.833985711081782
2025-07-01,A DIVISION,2,peak,3969994.453125,1.108740993399924,0.366394569135628,4401695.59375,1454584.4071235657,525912.6950683594,0.132471896693554,0.867528103306446
2025-07-01,A DIVISION,3,offpeak,2912009.89453125,1.328321747520046,0.61949294061473,3868086.071899414,1803969.5726623535,379241.2030944824,0.130233487120596,0.869766512879404
2025-07-01,A DIVISION,3,peak,3153004.953125,0.97245234471687,0.585555371972797,3066147.0595703125,1846258.9881591797,380582.16540527344,0.120704588499955,0.879295411500045
2025-07-01,A DIVISION,4,offpeak,4626692.4873046875,0.8764132327579,0.472616484295099,4054894.5197753906,2186651.13726449,585992.1618652344,0.126654659559319,0.873345340440681
2025-07-01,A DIVISION,4,peak,4860423.724609375,0.672174768197243,0.048896115532098,3267054.1904296875,237655.8399734497,387928.79138183594,0.079813780312541,0.920186219687459
2025-07-01,A DIVISION,5,offpeak,3130691.1905822754,1.001065814866434,0.374677961865704,3134027.92779541,1173000.99451828,406280.9558124542,0.129773564711405,0.870226435288595
2025-07-01,A DIVISION,5,peak,3717645.509765625,0.822983351765988,-0.150528276857621,3059560.3623046875,-559610.7725524902,330689.974609375,0.088951454284898,0.911048545715102
2025-07-01,A DIVISION,6,offpeak,6072893.8408203125,1.043706226534322,0.417739134445097,6338317.114746094,2536885.4166412354,631165.8672180176,0.103931648364326,0.896068351635674
2025-07-01,A DIVISION,6,peak,6464125.56640625,0.948323736592502,0.341731012815267,6130083.7109375,2208992.1767730713,507460.83416748047,0.078504173372611,0.92149582662739
2025-07-01,A DIVISION,7,offpeak,5495562.796875,1.47788527750779,0.87525630916476,8121811.349121094,4810026.010375977,693468.2680664062,0.126186942756935,0.873813057243065
2025-07-01,A DIVISION,7,peak,5610117.421875,1.665735838959922,0.527525261254963,9344973.650390625,2959478.65864563,568964.3016357422,0.101417538858854,0.898582461141146
2025-07-01,A DIVISION,S 42nd,offpeak,778777.2131347656,0.384715391698392,-0.134810108382181,299607.5805969238,-104987.04050827026,12314.426385641098,0.015812515027337,0.984187484972663
2025-07-01,A DIVISION,S 42nd,peak,981540.4145507812,0.397072213814422,-0.137817063499184,389742.4253540039,-135273.01763916016,3347.811686038971,0.003410773144345,0.996589226855655
2025-07-01,B DIVISION,A,offpeak,4520906.841796875,1.421664586156861,0.730051659206062,6427213.154296875,3300495.5409698486,950291.2740478516,0.210199260303747,0.789800739696253
2025-07-01,B DIVISION,A,peak,5273097.56640625,1.157878570049482,0.378759890510474,6105606.669921875,1997237.8569030762,788557.9497070312,0.149543591745914,0.850456408254086
2025-07-01,B DIVISION,B,offpeak,2780940.782295227,2.539875565167725,1.535788289696399,7063243.541130066,4270936.287788153,714648.1802859306,0.256980725672303,0.743019274327696
2025-07-01,B DIVISION,B,peak,3299863.6591796875,2.704813552063933,1.494113695838266,8925515.9453125,4930371.487579346,859859.724609375,0.260574318644161,0.739425681355839
2025-07-01,B DIVISION,C,offpeak,3325457.0375976562,1.650881710857785,0.577499508811422,5489936.203613281,1920449.8057861328,575616.8396606445,0.173094053885741,0.826905946114259
2025-07-01,B DIVISION,C,peak,2786762.28125,1.670133538732611,0.381866287066039,4654265.150390625,1064170.5652766228,466105.53771972656,0.167257013939006,0.832742986060994
2025-07-01,B DIVISION,D,offpeak,3223895.0576171875,2.067287797516554,0.838134984392482,6664718.9130859375,2702059.2337989807,797754.112121582,0.247450397070682,0.752549602929318
2025-07-01,B DIVISION,D,peak,3014479.255859375,2.395024941014199,1.015078127614588,7219753.001953125,3059931.958770752,711956.0185546875,0.236178775213274,0.763821224786726
2025-07-01,B DIVISION,E,offpeak,4497706.118652344,1.561101120232053,1.474424430563714,7021374.060302734,6631527.782836914,1078298.9702148438,0.239744203326903,0.760255796673097
2025-07-01,B DIVISION,E,peak,4897470.466796875,1.552459783668481,0.793083087257275,7603125.94140625,3884100.9975585938,867835.2040405273,0.177200701857039,0.822799298142961
2025-07-01,B DIVISION,F,offpeak,5295381.6025390625,2.08439380886871,0.897950878054075,11037660.627929688,4754992.559631348,1316440.9133300781,0.248601708458341,0.751398291541659
2025-07-01,B DIVISION,F,peak,5715070.1328125,2.57816007710929,0.701480682884743,14734365.654296875,4009011.2994995117,1182683.865600586,0.206941268981167,0.793058731018833
2025-07-01,B DIVISION,G,offpeak,1700772.8211669922,1.081245404237764,0.84260481904917,1838952.7965393066,1433079.3752231598,283327.9616546631,0.166587775938386,0.833412224061614
2025-07-01,B DIVISION,G,peak,1829512.5966796875,1.307814980770106,0.652233194039102,2392663.9814453125,1193268.844467163,356565.46484375,0.194896425141246,0.805103574858754
2025-07-01,B DIVISION,JZ,offpeak,1851931.2822265625,1.173058049548826,0.442566934016572,2172422.8978271484,819603.5495843887,335895.1545715332,0.181375603833253,0.818624396166747
2025-07-01,B DIVISION,JZ,peak,1876187.896484375,1.147195137474794,0.423756119564795,2152353.6318359375,795046.1025886536,324318.1272583008,0.172860153221334,0.827139846778666
2025-07-01,B DIVISION,L,offpeak,4138344.0068359375,1.114896607017968,0.63293421164073,4613825.691894531,2619299.5014648438,406168.7933502197,0.098147663094051,0.901852336905949
